order_requests,city_x,date,language,mobile,avatar_id,hotel_id,stock,group,brand,parking,pool,children_policy,price
191,0,6,19,1,324,465,6,4,4,1,1,0,343.5473661326853
191,0,6,19,1,324,529,5,4,4,1,0,1,369.7132339810914
191,0,6,19,1,324,625,6,5,13,1,0,0,257.28552884153754
191,0,6,19,1,324,685,5,4,4,0,0,1,314.6778966083315
191,0,6,19,1,324,918,7,4,4,1,1,0,292.17090976882974
192,7,3,23,1,94,26,2,0,9,1,0,0,383.3214991216763
192,7,3,23,1,94,263,1,1,2,1,0,0,368.2179258851258
192,7,3,23,1,94,456,2,5,1,1,0,0,279.2434092047245
192,7,3,23,1,94,699,0,1,2,1,0,0,438.2369677228586
193,3,4,7,0,361,0,5,5,13,1,0,1,293.27042116009756
193,3,4,7,0,361,17,2,0,6,0,0,0,289.48737814928097
193,3,4,7,0,361,56,4,5,13,1,1,0,400.02845986154716
193,3,4,7,0,361,71,4,0,14,1,1,1,447.43186747143574
193,3,4,7,0,361,162,7,4,4,1,1,0,309.2089090510801
193,3,4,7,0,361,323,6,2,3,1,1,0,373.0839924923986
193,3,4,7,0,361,415,2,1,2,1,0,0,381.44082501652866
193,3,4,7,0,361,421,2,1,2,0,0,0,364.6552803631572
193,3,4,7,0,361,526,4,0,14,0,0,0,318.8220777638613
193,3,4,7,0,361,540,7,4,4,1,1,0,341.6486080458339
193,3,4,7,0,361,582,3,5,13,0,1,0,328.62048896756403
193,3,4,7,0,361,827,0,5,0,1,0,0,384.30719415231874
194,3,37,9,0,615,71,182,0,14,1,1,1,176.39304940071966
194,3,37,9,0,615,238,93,1,8,1,0,0,70.0
194,3,37,9,0,615,301,70,3,7,0,0,0,171.8279902078834
194,3,37,9,0,615,305,91,4,5,1,0,0,225.19674205430977
194,3,37,9,0,615,449,125,5,13,1,0,0,70.0
194,3,37,9,0,615,474,88,2,15,0,0,0,99.51346476450313
194,3,37,9,0,615,484,69,1,2,0,0,0,180.95771305025988
194,3,37,9,0,615,509,34,3,7,0,0,0,252.87477348558494
194,3,37,9,0,615,647,68,1,2,1,0,0,181.0396853837704
194,3,37,9,0,615,827,37,5,0,1,0,0,143.59985293854328
194,3,37,9,0,615,992,36,0,6,0,0,0,140.855177944758
195,1,21,26,0,653,367,14,5,0,0,0,0,278.74382095740924
195,1,21,26,0,653,720,48,2,3,0,0,2,117.70179104377323
195,1,21,26,0,653,831,9,3,7,1,0,0,250.04039966748732
195,1,21,26,0,653,855,34,5,13,0,0,0,125.86282389089838
196,8,37,23,0,461,197,86,1,8,1,0,0,132.33356958706437
196,8,37,23,0,461,288,86,4,5,1,0,0,186.13351579973977
196,8,37,23,0,461,395,36,0,6,0,0,0,231.23392292347802
196,8,37,23,0,461,420,71,3,7,1,0,0,196.15396365580145
196,8,37,23,0,461,432,110,4,10,0,0,0,137.38232489368562
196,8,37,23,0,461,479,122,0,9,1,0,0,165.4094365542228
196,8,37,23,0,461,488,188,0,14,1,1,1,151.84045956516715
196,8,37,23,0,461,648,73,3,7,1,0,0,224.15548885735797
196,8,37,23,0,461,811,96,1,8,1,0,0,176.1081401493599
196,8,37,23,0,461,957,73,3,7,0,0,0,140.97600432046872
197,0,18,0,0,566,22,16,5,1,1,0,0,379.65537839224305
197,0,18,0,0,566,30,19,0,11,1,0,0,204.93764541828432
197,0,18,0,0,566,140,12,1,2,0,0,0,192.4104474952408
197,0,18,0,0,566,169,13,0,6,0,0,0,198.68212018972284
197,0,18,0,0,566,410,14,0,11,0,0,0,267.4222854598377
197,0,18,0,0,566,441,25,5,13,0,0,0,155.66352052688822
197,0,18,0,0,566,455,18,5,1,0,0,0,98.08610108413167
197,0,18,0,0,566,529,37,4,4,1,0,1,225.96144672876017
197,0,18,0,0,566,591,38,0,14,0,0,0,116.5927957230503
197,0,18,0,0,566,658,18,4,5,1,0,0,293.6648888108773
197,0,18,0,0,566,715,18,5,1,0,0,0,224.00240328573244
198,7,0,8,0,87,26,0,0,9,1,0,0,357.6339052170624
198,7,0,8,0,87,263,0,1,2,1,0,0,444.0508180867556
198,7,0,8,0,87,456,0,5,1,1,0,0,383.39277552637014
198,7,0,8,0,87,699,0,1,2,1,0,0,422.638683756111
199,5,16,24,0,746,262,13,1,8,1,0,0,274.23664086472377
199,5,16,24,0,746,764,4,3,7,0,0,0,267.6821672504563
199,5,16,24,0,746,799,7,5,0,1,0,0,277.8225083841269
199,5,16,24,0,746,871,12,5,1,0,0,0,281.49804087905807
199,5,16,24,0,746,899,16,4,5,0,0,0,173.26123339467296
200,2,1,24,0,299,131,1,4,10,1,1,0,399.81757683790016
200,2,1,24,0,299,258,1,4,10,0,0,1,292.24387103253235
200,2,1,24,0,299,265,6,4,4,0,1,0,361.17995327967304
200,2,1,24,0,299,370,4,5,0,0,0,0,413.1262459621572
200,2,1,24,0,299,418,0,1,8,1,0,0,326.62335428728636
200,2,1,24,0,299,454,0,1,2,1,0,0,381.2109728336379
200,2,1,24,0,299,609,1,2,12,1,0,0,440.61102777077144
200,2,1,24,0,299,673,1,5,13,0,0,0,336.01793043771426
200,2,1,24,0,299,710,0,0,11,0,0,0,372.6185898124867
200,2,1,24,0,299,836,1,5,13,1,0,0,316.880323592656
200,2,1,24,0,299,915,0,0,6,1,0,0,401.4153548603824
201,7,4,3,1,348,26,3,0,9,1,0,0,340.64278674977254
201,7,4,3,1,348,263,2,1,2,1,0,0,409.2864997839931
201,7,4,3,1,348,456,2,5,1,1,0,0,419.3693025782376
201,7,4,3,1,348,699,0,1,2,1,0,0,500.0
202,3,3,0,1,234,0,4,5,13,1,0,1,368.98165866067876
202,3,3,0,1,234,17,1,0,6,0,0,0,356.2898158291083
202,3,3,0,1,234,56,2,5,13,1,1,0,419.7192150788668
202,3,3,0,1,234,71,3,0,14,1,1,1,382.3416853594656
202,3,3,0,1,234,162,5,4,4,1,1,0,396.9241921730846
202,3,3,0,1,234,323,4,2,3,1,1,0,375.22992949304853
202,3,3,0,1,234,415,1,1,2,1,0,0,378.4230488134807
202,3,3,0,1,234,421,1,1,2,0,0,0,405.879876780398
202,3,3,0,1,234,526,3,0,14,0,0,0,269.67287173601795
202,3,3,0,1,234,540,5,4,4,1,1,0,436.99392805645226
202,3,3,0,1,234,582,2,5,13,0,1,0,445.85575336699327
202,3,3,0,1,234,827,0,5,0,1,0,0,374.0965736504461
203,2,6,6,0,183,131,8,4,10,1,1,0,243.90725504957027
203,2,6,6,0,183,258,7,4,10,0,0,1,249.60890064527837
203,2,6,6,0,183,265,11,4,4,0,1,0,354.84972732805545
203,2,6,6,0,183,370,6,5,0,0,0,0,288.8565968850559
203,2,6,6,0,183,418,0,1,8,1,0,0,330.0348883852545
203,2,6,6,0,183,454,2,1,2,1,0,0,334.7612539385891
203,2,6,6,0,183,609,4,2,12,1,0,0,382.03100132522763
203,2,6,6,0,183,673,7,5,13,0,0,0,307.33667841006894
203,2,6,6,0,183,710,0,0,11,0,0,0,338.0533950415153
203,2,6,6,0,183,836,5,5,13,1,0,0,311.6587794092656
203,2,6,6,0,183,915,0,0,6,1,0,0,360.4120925478089
204,0,4,5,1,320,30,0,0,11,1,0,0,333.8794907750749
204,0,4,5,1,320,77,4,0,14,0,1,0,440.7687844734721
204,0,4,5,1,320,88,0,1,2,0,0,0,333.883976539433
204,0,4,5,1,320,166,3,1,2,0,0,0,380.8579260412748
204,0,4,5,1,320,169,4,0,6,0,0,0,386.0658025961226
204,0,4,5,1,320,212,3,5,13,0,1,0,419.91554490739804
204,0,4,5,1,320,253,5,0,14,0,1,2,328.4189843640976
204,0,4,5,1,320,346,3,2,12,1,0,0,370.1865045168305
204,0,4,5,1,320,430,6,5,13,0,0,0,288.7902196804542
204,0,4,5,1,320,465,4,4,4,1,1,0,344.81490696349357
204,0,4,5,1,320,529,3,4,4,1,0,1,366.21796408608014
204,0,4,5,1,320,625,3,5,13,1,0,0,291.04801044200985
204,0,4,5,1,320,685,3,4,4,0,0,1,379.38396942307816
204,0,4,5,1,320,918,4,4,4,1,1,0,366.7691351350803
205,3,40,9,1,618,238,111,1,8,1,0,0,190.05798279364197
205,3,40,9,1,618,301,86,3,7,0,0,0,164.1643935773071
205,3,40,9,1,618,305,106,4,5,1,0,0,167.05475131479614
205,3,40,9,1,618,449,148,5,13,1,0,0,209.33469007376374
205,3,40,9,1,618,474,109,2,15,0,0,0,126.25481716887379
205,3,40,9,1,618,484,85,1,2,0,0,0,193.56486487286222
205,3,40,9,1,618,509,42,3,7,0,0,0,82.70101598766257
205,3,40,9,1,618,647,88,1,2,1,0,0,186.3189789773206
205,3,40,9,1,618,992,44,0,6,0,0,0,246.94644995291424
206,7,21,13,1,597,372,17,0,11,0,0,0,129.98343376972127
206,7,21,13,1,597,426,18,1,2,0,0,0,136.11275147375744
206,7,21,13,1,597,494,29,4,10,0,0,0,175.69539248294575
206,7,21,13,1,597,652,24,1,2,1,0,0,188.9790890969799
206,7,21,13,1,597,672,24,4,10,1,0,0,197.53150496367795
206,7,21,13,1,597,703,23,5,1,1,0,0,204.45935650738318
206,7,21,13,1,597,890,6,5,0,1,0,0,351.7360734280885
206,7,21,13,1,597,943,38,2,12,0,0,0,205.48499209781116
207,4,6,12,1,394,46,6,4,4,0,0,0,310.4909328464256
207,4,6,12,1,394,321,6,0,14,0,0,0,277.93711726907287
207,4,6,12,1,394,399,6,2,12,1,1,0,403.62868506013655
207,4,6,12,1,394,423,6,4,4,0,0,0,384.9940967447608
207,4,6,12,1,394,440,3,1,2,1,0,0,343.3683126808713
207,4,6,12,1,394,489,7,0,14,0,1,0,281.27353476646795
207,4,6,12,1,394,702,8,2,12,0,1,0,375.3540334643486
207,4,6,12,1,394,787,2,1,2,0,0,0,323.9809418023201
207,4,6,12,1,394,987,1,0,6,1,0,0,261.3665226992982
208,1,5,17,0,405,122,8,0,14,0,1,1,362.37108385752106
208,1,5,17,0,405,124,7,0,14,0,0,0,253.23359070230387
208,1,5,17,0,405,319,9,2,3,1,0,0,285.47333588479194
208,1,5,17,0,405,350,7,2,3,1,1,0,376.5990165284507
208,1,5,17,0,405,385,5,0,14,0,0,0,309.5249839889533
208,1,5,17,0,405,514,5,4,4,0,0,0,335.47259085695197
208,1,5,17,0,405,519,4,5,13,0,0,0,288.2256814715078
208,1,5,17,0,405,624,4,2,12,0,1,0,385.65528990880415
208,1,5,17,0,405,655,5,0,14,0,0,1,287.02266612080416
208,1,5,17,0,405,894,5,2,3,1,0,2,366.94052404437514
209,7,36,13,1,474,68,86,4,5,1,0,1,210.76837420065266
209,7,36,13,1,474,231,35,3,7,1,0,0,133.22806489777022
209,7,36,13,1,474,278,34,3,7,0,0,0,204.29910580875162
209,7,36,13,1,474,292,113,5,13,0,0,0,123.2018277442976
209,7,36,13,1,474,446,32,3,7,1,0,0,220.40288991405725
209,7,36,13,1,474,494,118,4,10,0,0,0,168.36436567006703
209,7,36,13,1,474,703,78,5,1,1,0,0,271.9091838397561
209,7,36,13,1,474,962,70,3,7,0,0,0,138.8267008814074
210,4,4,13,1,264,46,4,4,4,0,0,0,292.53416019409013
210,4,4,13,1,264,321,4,0,14,0,0,0,309.0290197056134
210,4,4,13,1,264,399,4,2,12,1,1,0,374.8410108582862
210,4,4,13,1,264,423,4,4,4,0,0,0,349.9970950971025
210,4,4,13,1,264,440,2,1,2,1,0,0,279.1844695781706
210,4,4,13,1,264,489,4,0,14,0,1,0,307.3158790426823
210,4,4,13,1,264,702,5,2,12,0,1,0,296.6098539210403
210,4,4,13,1,264,787,2,1,2,0,0,0,377.5153795986788
210,4,4,13,1,264,987,0,0,6,1,0,0,465.5306686290963
211,8,21,18,1,709,161,46,1,8,1,0,0,174.77753907312643
211,8,21,18,1,709,187,32,0,9,1,1,0,221.55891384049946
211,8,21,18,1,709,279,12,3,7,1,0,0,263.50260815565906
211,8,21,18,1,709,395,10,0,6,0,0,0,308.0939151304095
211,8,21,18,1,709,488,42,0,14,1,1,1,183.63234329047128
211,8,21,18,1,709,811,44,1,8,1,0,0,191.91844913673927
211,8,21,18,1,709,935,9,5,0,0,0,0,308.7598814891215
211,8,21,18,1,709,954,28,2,15,1,0,0,205.05470849699225
211,8,21,18,1,709,974,24,2,15,1,0,0,189.47908082993717
212,2,17,9,1,551,75,12,1,2,0,0,0,280.05230462835704
212,2,17,9,1,551,120,16,5,1,1,0,0,84.83838535003815
212,2,17,9,1,551,164,16,5,1,1,0,0,253.89376597654538
212,2,17,9,1,551,233,17,2,15,0,0,0,147.2962158436288
212,2,17,9,1,551,252,19,4,10,1,1,0,148.46835515717714
212,2,17,9,1,551,284,17,5,1,1,0,1,235.56012997624904
212,2,17,9,1,551,297,26,2,3,1,1,0,298.68292725814786
212,2,17,9,1,551,351,7,3,7,0,0,0,273.12757426861543
212,2,17,9,1,551,370,12,5,0,0,0,0,277.64372736014695
212,2,17,9,1,551,737,42,0,9,0,0,0,230.61391289943228
212,2,17,9,1,551,845,29,0,14,0,0,0,215.74572267920237
212,2,17,9,1,551,915,9,0,6,1,0,0,371.99822646856967
212,2,17,9,1,551,939,24,4,10,1,1,0,267.1063745535946
213,5,20,13,0,624,262,19,1,8,1,0,0,193.77168194507965
213,5,20,13,0,624,764,10,3,7,0,0,0,169.90170940514156
213,5,20,13,0,624,799,11,5,0,1,0,0,257.69687559350257
213,5,20,13,0,624,871,24,5,1,0,0,0,107.83767023419041
213,5,20,13,0,624,899,20,4,5,0,0,0,258.54713587489067
214,3,18,13,0,608,71,32,0,14,1,1,1,221.20570937838318
214,3,18,13,0,608,162,43,4,4,1,1,0,236.1602403392243
214,3,18,13,0,608,222,32,4,4,1,0,0,207.57426880202337
214,3,18,13,0,608,359,15,0,11,0,0,0,202.1801223186227
214,3,18,13,0,608,449,24,5,13,1,0,0,264.75255202153767
214,3,18,13,0,608,579,10,0,6,0,0,0,218.8675319132774
214,3,18,13,0,608,731,14,1,8,1,0,0,249.73037276186213
214,3,18,13,0,608,827,4,5,0,1,0,0,302.8764707150976
214,3,18,13,0,608,837,37,0,14,1,1,0,163.99887443896472
214,3,18,13,0,608,853,18,2,15,1,0,0,169.41154545473574
214,3,18,13,0,608,866,30,0,14,1,1,0,228.1481601475794
215,8,17,9,1,579,161,32,1,8,1,0,0,158.53488877413702
215,8,17,9,1,579,187,22,0,9,1,1,0,195.3789510063072
215,8,17,9,1,579,279,7,3,7,1,0,0,239.6841268164083
215,8,17,9,1,579,395,6,0,6,0,0,0,285.8447213685653
215,8,17,9,1,579,488,23,0,14,1,1,1,154.7639812984499
215,8,17,9,1,579,811,32,1,8,1,0,0,218.00279818448013
215,8,17,9,1,579,935,6,5,0,0,0,0,294.1219876467252
215,8,17,9,1,579,954,18,2,15,1,0,0,127.12242502675348
215,8,17,9,1,579,974,17,2,15,1,0,0,194.53954614750683
216,6,5,4,1,294,160,2,3,7,1,0,0,322.39217972047084
216,6,5,4,1,294,389,0,0,11,0,0,0,365.95872552095904
216,6,5,4,1,294,491,4,4,10,0,0,0,377.0225223011572
216,6,5,4,1,294,754,6,0,14,1,0,0,226.24137651771275
217,7,5,26,0,223,26,4,0,9,1,0,0,345.75130395737085
217,7,5,26,0,223,263,2,1,2,1,0,0,351.99336022166796
217,7,5,26,0,223,456,4,5,1,1,0,0,373.5670038225233
217,7,5,26,0,223,699,0,1,2,1,0,0,390.65983141188445
218,2,19,6,1,553,75,14,1,2,0,0,0,172.40153341305904
218,2,19,6,1,553,120,18,5,1,1,0,0,184.0473032166691
218,2,19,6,1,553,164,20,5,1,1,0,0,140.19870715982555
218,2,19,6,1,553,233,19,2,15,0,0,0,213.80035692992993
218,2,19,6,1,553,252,26,4,10,1,1,0,231.06558243359711
218,2,19,6,1,553,284,19,5,1,1,0,1,285.05953428765037
218,2,19,6,1,553,297,35,2,3,1,1,0,226.96695930926896
218,2,19,6,1,553,351,9,3,7,0,0,0,224.57966165447687
218,2,19,6,1,553,370,13,5,0,0,0,0,144.31428036935864
218,2,19,6,1,553,737,46,0,9,0,0,0,70.0
218,2,19,6,1,553,845,38,0,14,0,0,0,70.79320284972552
218,2,19,6,1,553,915,11,0,6,1,0,0,283.35633255057417
218,2,19,6,1,553,939,31,4,10,1,1,0,255.4362511614967
219,0,1,0,1,188,30,0,0,11,1,0,0,300.9404648983933
219,0,1,0,1,188,77,1,0,14,0,1,0,434.75191570380576
219,0,1,0,1,188,88,0,1,2,0,0,0,325.846947415828
219,0,1,0,1,188,166,1,1,2,0,0,0,347.3396505992775
219,0,1,0,1,188,169,2,0,6,0,0,0,410.61103141277124
219,0,1,0,1,188,212,1,5,13,0,1,0,434.8419657932766
219,0,1,0,1,188,253,1,0,14,0,1,2,376.5734676047084
219,0,1,0,1,188,346,1,2,12,1,0,0,325.4403887292356
219,0,1,0,1,188,430,1,5,13,0,0,0,232.40922993353476
219,0,1,0,1,188,465,1,4,4,1,1,0,384.042334037879
219,0,1,0,1,188,529,0,4,4,1,0,1,369.4434880586153
219,0,1,0,1,188,625,1,5,13,1,0,0,320.6410236424408
219,0,1,0,1,188,685,0,4,4,0,0,1,343.43715164538474
219,0,1,0,1,188,918,1,4,4,1,1,0,423.8425941479384
220,5,18,23,1,496,262,16,1,8,1,0,0,208.75720090959607
220,5,18,23,1,496,764,8,3,7,0,0,0,237.49987095882702
220,5,18,23,1,496,799,9,5,0,1,0,0,298.43273359833637
220,5,18,23,1,496,871,19,5,1,0,0,0,182.09703247847045
220,5,18,23,1,496,899,18,4,5,0,0,0,115.48004612785769
221,1,0,22,1,144,122,0,0,14,0,1,1,470.54661898731354
221,1,0,22,1,144,124,0,0,14,0,0,0,345.07059338578694
221,1,0,22,1,144,319,0,2,3,1,0,0,380.9424811472424
221,1,0,22,1,144,350,0,2,3,1,1,0,465.4107211628278
221,1,0,22,1,144,385,0,0,14,0,0,0,361.6608065631751
221,1,0,22,1,144,514,0,4,4,0,0,0,397.6568316956623
221,1,0,22,1,144,519,0,5,13,0,0,0,364.3562082600912
221,1,0,22,1,144,624,0,2,12,0,1,0,369.3781312679781
221,1,0,22,1,144,655,0,0,14,0,0,1,368.07517626030506
221,1,0,22,1,144,894,0,2,3,1,0,2,322.81368963396693
222,5,37,8,1,503,683,92,2,15,0,0,0,155.42798528882616
222,5,37,8,1,503,799,41,5,0,1,0,0,178.33850046777695
222,5,37,8,1,503,852,38,5,0,1,0,0,169.594157136373
223,8,38,19,1,714,197,93,1,8,1,0,0,173.57312442805346
223,8,38,19,1,714,288,92,4,5,1,0,0,85.90754772511805
223,8,38,19,1,714,395,38,0,6,0,0,0,122.56375461295193
223,8,38,19,1,714,420,75,3,7,1,0,0,184.64224505705573
223,8,38,19,1,714,432,120,4,10,0,0,0,157.99281959987002
223,8,38,19,1,714,479,132,0,9,1,0,0,128.61624295370208
223,8,38,19,1,714,488,199,0,14,1,1,1,293.28539204323505
223,8,38,19,1,714,648,78,3,7,1,0,0,136.69125758927495
223,8,38,19,1,714,811,100,1,8,1,0,0,228.47286002633683
223,8,38,19,1,714,957,78,3,7,0,0,0,171.35971809358423
224,4,2,0,1,260,46,2,4,4,0,0,0,297.68863450780987
224,4,2,0,1,260,321,2,0,14,0,0,0,418.7655446304756
224,4,2,0,1,260,399,1,2,12,1,1,0,360.318158412176
224,4,2,0,1,260,423,2,4,4,0,0,0,375.9577086805001
224,4,2,0,1,260,440,1,1,2,1,0,0,420.02911590214893
224,4,2,0,1,260,489,2,0,14,0,1,0,346.46898954616773
224,4,2,0,1,260,702,2,2,12,0,1,0,449.62326500321643
224,4,2,0,1,260,787,1,1,2,0,0,0,327.49767427005236
224,4,2,0,1,260,987,0,0,6,1,0,0,394.43468146399283
225,2,0,2,0,45,131,0,4,10,1,1,0,443.01609193856103
225,2,0,2,0,45,258,0,4,10,0,0,1,343.28456292647263
225,2,0,2,0,45,265,5,4,4,0,1,0,390.5404136579891
225,2,0,2,0,45,370,3,5,0,0,0,0,359.6744360276106
225,2,0,2,0,45,418,0,1,8,1,0,0,292.57340133809095
225,2,0,2,0,45,454,0,1,2,1,0,0,445.2170121439076
225,2,0,2,0,45,609,0,2,12,1,0,0,296.8754005982163
225,2,0,2,0,45,673,0,5,13,0,0,0,401.6273102170829
225,2,0,2,0,45,710,0,0,11,0,0,0,406.3352568413792
225,2,0,2,0,45,836,0,5,13,1,0,0,325.45167848924007
225,2,0,2,0,45,915,0,0,6,1,0,0,359.45928560227077
226,8,0,13,1,74,395,0,0,6,0,0,0,294.7147665757032
226,8,0,13,1,74,488,0,0,14,1,1,1,419.2539484855632
226,8,0,13,1,74,811,0,1,8,1,0,0,364.59828579071296
227,4,4,13,0,263,46,4,4,4,0,0,0,348.983026613467
227,4,4,13,0,263,321,4,0,14,0,0,0,375.5154373059804
227,4,4,13,0,263,399,4,2,12,1,1,0,459.7841905394978
227,4,4,13,0,263,423,4,4,4,0,0,0,281.8915986710849
227,4,4,13,0,263,440,2,1,2,1,0,0,349.53890631277363
227,4,4,13,0,263,489,4,0,14,0,1,0,275.8280903889525
227,4,4,13,0,263,702,5,2,12,0,1,0,309.7064966751906
227,4,4,13,0,263,787,2,1,2,0,0,0,378.2425816548729
227,4,4,13,0,263,987,0,0,6,1,0,0,460.7791411774116
228,0,18,8,0,440,22,16,5,1,1,0,0,158.2825564060039
228,0,18,8,0,440,30,19,0,11,1,0,0,160.3767870423553
228,0,18,8,0,440,140,12,1,2,0,0,0,228.67971215205364
228,0,18,8,0,440,169,13,0,6,0,0,0,234.00805794098034
228,0,18,8,0,440,410,14,0,11,0,0,0,169.51982400391768
228,0,18,8,0,440,441,25,5,13,0,0,0,171.20305222320448
228,0,18,8,0,440,455,18,5,1,0,0,0,146.3080326464542
228,0,18,8,0,440,529,37,4,4,1,0,1,179.27738645608605
228,0,18,8,0,440,591,38,0,14,0,0,0,177.31421240018497
228,0,18,8,0,440,658,18,4,5,1,0,0,200.32111349054688
228,0,18,8,0,440,715,18,5,1,0,0,0,148.18070547367157
229,2,6,25,0,309,131,8,4,10,1,1,0,344.51950980370844
229,2,6,25,0,309,258,7,4,10,0,0,1,275.58185203973323
229,2,6,25,0,309,265,11,4,4,0,1,0,271.4994485058936
229,2,6,25,0,309,370,6,5,0,0,0,0,277.0601968666449
229,2,6,25,0,309,418,0,1,8,1,0,0,459.9323585252358
229,2,6,25,0,309,454,2,1,2,1,0,0,388.0459723970619
229,2,6,25,0,309,609,4,2,12,1,0,0,325.22598409854197
229,2,6,25,0,309,673,7,5,13,0,0,0,314.84772022553676
229,2,6,25,0,309,710,0,0,11,0,0,0,333.3090255121995
229,2,6,25,0,309,836,5,5,13,1,0,0,388.65623187933204
229,2,6,25,0,309,915,0,0,6,1,0,0,398.4821096099047
230,5,3,8,0,121,459,3,5,1,0,0,0,314.63489279978853
230,5,3,8,0,121,470,2,3,7,0,0,0,352.3858462905139
230,5,3,8,0,121,653,2,2,12,1,0,0,281.45619239657503
230,5,3,8,0,121,799,0,5,0,1,0,0,323.6616265545097
231,3,6,13,1,240,0,8,5,13,1,0,1,240.30374968004725
231,3,6,13,1,240,17,3,0,6,0,0,0,327.14715473818535
231,3,6,13,1,240,56,6,5,13,1,1,0,456.6257499742546
231,3,6,13,1,240,71,7,0,14,1,1,1,471.5650073096316
231,3,6,13,1,240,162,11,4,4,1,1,0,351.90255507203784
231,3,6,13,1,240,323,10,2,3,1,1,0,355.04222374722286
231,3,6,13,1,240,415,3,1,2,1,0,0,259.94711329236304
231,3,6,13,1,240,421,4,1,2,0,0,0,282.8663100132989
231,3,6,13,1,240,526,6,0,14,0,0,0,250.61081240458805
231,3,6,13,1,240,540,11,4,4,1,1,0,288.9576200874442
231,3,6,13,1,240,582,5,5,13,0,1,0,341.5928090707605
231,3,6,13,1,240,827,0,5,0,1,0,0,356.3954711151436
232,8,1,2,1,76,395,0,0,6,0,0,0,251.0350094812106
232,8,1,2,1,76,488,1,0,14,1,1,1,457.3955128058767
232,8,1,2,1,76,811,0,1,8,1,0,0,326.36284871300967
233,6,39,23,1,421,106,104,2,15,1,0,0,191.9623432055575
233,6,39,23,1,421,134,42,5,0,1,0,0,283.70413348749867
233,6,39,23,1,421,209,102,3,7,1,0,0,134.03077042067883
234,4,2,0,0,259,46,2,4,4,0,0,0,203.4856238626835
234,4,2,0,0,259,321,2,0,14,0,0,0,315.69978890599447
234,4,2,0,0,259,399,1,2,12,1,1,0,475.04798174992857
234,4,2,0,0,259,423,2,4,4,0,0,0,427.9173727110297
234,4,2,0,0,259,440,1,1,2,1,0,0,308.52252027737916
234,4,2,0,0,259,489,2,0,14,0,1,0,404.8349611618261
234,4,2,0,0,259,702,2,2,12,0,1,0,356.73447716099736
234,4,2,0,0,259,787,1,1,2,0,0,0,334.7025822847932
234,4,2,0,0,259,987,0,0,6,1,0,0,500.0
235,2,0,10,0,297,131,0,4,10,1,1,0,354.85148358024236
235,2,0,10,0,297,258,0,4,10,0,0,1,362.6869830747287
235,2,0,10,0,297,265,5,4,4,0,1,0,373.38465858827163
235,2,0,10,0,297,370,3,5,0,0,0,0,374.28931624696736
235,2,0,10,0,297,418,0,1,8,1,0,0,384.8991576735448
235,2,0,10,0,297,454,0,1,2,1,0,0,395.4025269752051
235,2,0,10,0,297,609,0,2,12,1,0,0,360.4175716289104
235,2,0,10,0,297,673,0,5,13,0,0,0,363.45634706225536
235,2,0,10,0,297,710,0,0,11,0,0,0,332.84038622512946
235,2,0,10,0,297,836,0,5,13,1,0,0,411.07859449280255
235,2,0,10,0,297,915,0,0,6,1,0,0,361.5194831978183
236,5,1,12,1,370,459,1,5,1,0,0,0,358.8550196951093
236,5,1,12,1,370,470,1,3,7,0,0,0,338.5368593157511
236,5,1,12,1,370,653,1,2,12,1,0,0,426.3025125386084
236,5,1,12,1,370,799,0,5,0,1,0,0,377.4303138205757
237,2,21,22,0,429,75,17,1,2,0,0,0,91.34837658965593
237,2,21,22,0,429,120,20,5,1,1,0,0,243.09607503569958
237,2,21,22,0,429,164,26,5,1,1,0,0,134.71338495686905
237,2,21,22,0,429,233,21,2,15,0,0,0,117.31168306755902
237,2,21,22,0,429,252,33,4,10,1,1,0,200.2169352978254
237,2,21,22,0,429,284,21,5,1,1,0,1,248.72190465854086
237,2,21,22,0,429,297,45,2,3,1,1,0,123.21628930106523
237,2,21,22,0,429,351,12,3,7,0,0,0,386.8874266829997
237,2,21,22,0,429,370,15,5,0,0,0,0,252.8028404533026
237,2,21,22,0,429,737,52,0,9,0,0,0,161.16194570645797
237,2,21,22,0,429,845,46,0,14,0,0,0,147.25529996918567
237,2,21,22,0,429,915,13,0,6,1,0,0,264.27770374288286
237,2,21,22,0,429,939,40,4,10,1,1,0,256.05612141896694
238,5,19,13,0,623,262,18,1,8,1,0,0,232.26077929750284
238,5,19,13,0,623,764,9,3,7,0,0,0,287.78022330017245
238,5,19,13,0,623,799,10,5,0,1,0,0,284.4790340627624
238,5,19,13,0,623,871,22,5,1,0,0,0,140.1330789846337
238,5,19,13,0,623,899,19,4,5,0,0,0,152.43633581732442
239,6,36,0,0,544,106,84,2,15,1,0,0,170.25458598236594
239,6,36,0,0,544,134,34,5,0,1,0,0,236.68850484335323
239,6,36,0,0,544,209,84,3,7,1,0,0,209.6778361140431
240,6,21,13,1,415,81,28,1,8,0,0,0,70.0
240,6,21,13,1,415,282,20,5,1,0,0,0,182.79503882648805
241,0,16,21,0,690,22,13,5,1,1,0,0,259.7368097359387
241,0,16,21,0,690,30,15,0,11,1,0,0,229.06456217770514
241,0,16,21,0,690,140,8,1,2,0,0,0,250.5740773455557
241,0,16,21,0,690,169,11,0,6,0,0,0,296.2056359993007
241,0,16,21,0,690,410,13,0,11,0,0,0,267.3763231061429
241,0,16,21,0,690,441,22,5,13,0,0,0,111.35611660881955
241,0,16,21,0,690,455,16,5,1,0,0,0,210.35261435622675
